PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
20,https://twocomms.shop/en/?page=9,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=9
https://twocomms.shop/en/?page=9
https://twocomms.shop/en/?page=9
https://twocomms.shop/ru/?page=9","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",447341036263777863,2,13
20,https://twocomms.shop/en/product/dvoznachni-summy-hd/black/,"Купити Худі ""Річ Йде Про Двозначні Суми"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/dvoznachni-summy-hd/black/
https://twocomms.shop/product/dvoznachni-summy-hd/black/
https://twocomms.shop/product/dvoznachni-summy-hd/black/
https://twocomms.shop/ru/product/dvoznachni-summy-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,290934970572639270,2,47
20,https://twocomms.shop/en/product/-death-gbs-ass-ts/oversize/,"Оверсайз Футболка ""І На Той Світ З Собою Візьму"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,12741236303244960899,2,4
20,https://twocomms.shop/?page=2,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=2
https://twocomms.shop/?page=2
https://twocomms.shop/en/?page=2
https://twocomms.shop/ru/?page=2","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,7493461933104937705,0,7
20,https://twocomms.shop/en/catalog/hoodie/?page=2,Худі TwoComms — теплі толстовки зі стрітвеар-принтами та свободною посадкою,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/hoodie/?page=2
https://twocomms.shop/en/catalog/hoodie/?page=2
https://twocomms.shop/en/catalog/hoodie/?page=2
https://twocomms.shop/ru/catalog/hoodie/?page=2","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",7498469485380936502,2,114
20,https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Колекція Future 2026 — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,6545106492729103780,2,4
20,https://twocomms.shop/product/dvoznachni-summy-ls/black/,"Купити Лонгслів ""Річ Йде Про Двозначні Суми"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/product/dvoznachni-summy-ls/black/
https://twocomms.shop/ru/product/dvoznachni-summy-ls/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",8040302546242294532,4,51
20,https://twocomms.shop/ru/product/pojuy-ts/oversize/,"Оверсайз ФУТБОЛКА ""мені поЖуй — це філософія"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/product/pojuy-ts/oversize/
https://twocomms.shop/ru/product/pojuy-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,4563516239467448098,2,4
20,https://twocomms.shop/ru/product/-red-leaves-ls/black/,"Купити Лонгслів ""Red Leaves"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/ru/product/-red-leaves-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,3134904239228549675,2,47
20,https://twocomms.shop/product/kha-edition-ts/classic/,"Класичний Футболка ""Харків Edition"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/ru/product/kha-edition-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",8383571120215126369,4,15
20,https://twocomms.shop/en/?page=6,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=6
https://twocomms.shop/en/?page=6
https://twocomms.shop/en/?page=6
https://twocomms.shop/ru/?page=6","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",8438426566014693559,2,8
20,https://twocomms.shop/ru/product/-kha-style-ts/classic/,"Класичний Футболка ""Харків / Стиль — Це Все"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/ru/product/-kha-style-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,5248832078290245566,2,4
20,https://twocomms.shop/catalog/hoodie/?page=2,Худі TwoComms — теплі толстовки зі стрітвеар-принтами та свободною посадкою,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/catalog/hoodie/?page=2
https://twocomms.shop/catalog/hoodie/?page=2
https://twocomms.shop/en/catalog/hoodie/?page=2
https://twocomms.shop/ru/catalog/hoodie/?page=2","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8564971954522383212,0,112
20,https://twocomms.shop/product/kha-edition-ts/oversize/,"Оверсайз Футболка ""Харків Edition"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/ru/product/kha-edition-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",8580828321664464937,4,15
20,https://twocomms.shop/product/-death-gbs-ass-hd/black/,"Купити Худі ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/ru/product/-death-gbs-ass-hd/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",8684548925737507271,4,49
20,https://twocomms.shop/en/product/kha-edition-hd/black/,"Купити Худі ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/ru/product/kha-edition-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8795177851943336775,2,47
20,https://twocomms.shop/product/kha-edition-hd/black/,"Купити Худі ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/ru/product/kha-edition-hd/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",8795177851943336775,4,49
20,https://twocomms.shop/product/-kha-style-hd/black/,"Купити Худі ""Харків / Стиль — Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/ru/product/-kha-style-hd/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",8886707759543140600,4,49
20,https://twocomms.shop/ru/product/kha-edition-ts/oversize/,"Оверсайз Футболка ""Харків Edition"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/product/kha-edition-ts/oversize/
https://twocomms.shop/ru/product/kha-edition-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8580828321664464937,2,4
20,https://twocomms.shop/ru/catalog/?page=4,Каталог одягу — TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/?page=4
https://twocomms.shop/ru/catalog/?page=4
https://twocomms.shop/ru/catalog/?page=4
https://twocomms.shop/ru/catalog/?page=4","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",192654403589461372,2,6
20,https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/oversize/,Оверсайз Чорна футболка унісекс TwoComms «Довіряй своїй божевільній ідеї» — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17970941994673675910,2,4
20,https://twocomms.shop/en/product/pojuy-ts/classic/,"Класичний ФУТБОЛКА ""мені поЖуй — це філософія"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/ru/product/pojuy-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17045519282864528896,2,4
20,https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Колекція Future 2026 — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,13402133412396346513,2,4
20,https://twocomms.shop/en/product/-kha-style-ls/black/,"Купити Лонгслів ""Харків - Стиль Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/product/-kha-style-ls/black/
https://twocomms.shop/ru/product/-kha-style-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,6691671276321040405,2,47
20,https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/classic/,Класична Чорна футболка унісекс TwoComms «Довіряй своїй божевільній ідеї» — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,16187808720147141543,2,4
20,https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Ментол — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/oversize/
https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,3817048775704092811,2,4
20,https://twocomms.shop/en/product/bentejne-ts/oversize/,"Оверсайз Футболка ""Життя Бентежне"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/ru/product/bentejne-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,3068219634128968513,2,4
20,https://twocomms.shop/product/hool-ts/classic/,"Класичний Футболка ""Печатка Хулігана"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/ru/product/hool-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",10377500777152141677,4,15
20,https://twocomms.shop/catalog/?page=5,Каталог одягу — TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/catalog/?page=5
https://twocomms.shop/catalog/?page=5
https://twocomms.shop/en/catalog/?page=5
https://twocomms.shop/ru/catalog/?page=5","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10533879942975136727,0,3
20,https://twocomms.shop/?page=8,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=8
https://twocomms.shop/?page=8
https://twocomms.shop/en/?page=8
https://twocomms.shop/ru/?page=8","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10742866470426915704,0,7
20,https://twocomms.shop/product/-225-tshirt-/oversize/,Оверсайз Футболка 225ОШП — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/ru/product/-225-tshirt-/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",10749152087163948243,4,15
20,https://twocomms.shop/ru/product/-death-gbs-ass-ts/black/,"Купити Футболка ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/black/
https://twocomms.shop/product/-death-gbs-ass-ts/black/
https://twocomms.shop/product/-death-gbs-ass-ts/black/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,11136491979927085265,2,106
20,https://twocomms.shop/product/-kha-style-ts/oversize/,"Оверсайз Футболка ""Харків / Стиль — Це Все"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/ru/product/-kha-style-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",11081103637964285082,4,15
20,https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Dark Neon Edition — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,16908528192646863828,2,4
20,https://twocomms.shop/ru/product/kha-edition-ls/black/,"Купити Лонгслів ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/ru/product/kha-edition-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17503718508802530384,2,47
20,https://twocomms.shop/en/product/pojuy-ts/black/,"Купити ФУТБОЛКА ""мені поЖуй — це філософія"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/black/
https://twocomms.shop/product/pojuy-ts/black/
https://twocomms.shop/product/pojuy-ts/black/
https://twocomms.shop/ru/product/pojuy-ts/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10619521463640838826,2,102
20,https://twocomms.shop/ru/product/bentejne-ts/oversize/,"Оверсайз Футболка ""Життя Бентежне"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/product/bentejne-ts/oversize/
https://twocomms.shop/ru/product/bentejne-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,3068219634128968513,2,4
20,https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Dark Neon Edition — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,13304080793267469786,2,4
20,https://twocomms.shop/en/product/-225-tshirt-/classic/,Класичний Футболка 225ОШП — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-225-tshirt-/classic/
https://twocomms.shop/product/-225-tshirt-/classic/
https://twocomms.shop/product/-225-tshirt-/classic/
https://twocomms.shop/ru/product/-225-tshirt-/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,318671639644186310,2,4
20,https://twocomms.shop/en/product/-kha-style-ts/oversize/,"Оверсайз Футболка ""Харків / Стиль — Це Все"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/ru/product/-kha-style-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,11081103637964285082,2,4
20,https://twocomms.shop/ru/product/kha-edition-ts/classic/,"Класичний Футболка ""Харків Edition"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/product/kha-edition-ts/classic/
https://twocomms.shop/ru/product/kha-edition-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8383571120215126369,2,4
20,https://twocomms.shop/en/product/-kha-style-ts/black/,"Купити Футболка ""Харків / Стиль — Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/black/
https://twocomms.shop/product/-kha-style-ts/black/
https://twocomms.shop/product/-kha-style-ts/black/
https://twocomms.shop/ru/product/-kha-style-ts/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17683027559141775,2,119
20,https://twocomms.shop/product/-death-gbs-ass-ts/oversize/,"Оверсайз Футболка ""І На Той Світ З Собою Візьму"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/product/-death-gbs-ass-ts/oversize/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",12741236303244960899,4,18
20,https://twocomms.shop/ru/product/-kha-style-hd/black/,"Купити Худі ""Харків / Стиль — Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/ru/product/-kha-style-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8886707759543140600,2,47
20,https://twocomms.shop/ru/catalog/?page=5,Каталог одягу — TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/?page=5
https://twocomms.shop/ru/catalog/?page=5
https://twocomms.shop/ru/catalog/?page=5
https://twocomms.shop/ru/catalog/?page=5","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",12854506156391290060,2,5
20,https://twocomms.shop/en/?page=3,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=3
https://twocomms.shop/en/?page=3
https://twocomms.shop/en/?page=3
https://twocomms.shop/ru/?page=3","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",13161954240550638541,2,9
20,https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Dark Neon Edition — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/classic/
https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",13304080793267469786,4,15
20,https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Колекція Future 2026 — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",13402133412396346513,4,15
20,https://twocomms.shop/ru/product/-lord-of-the-lending/classic/,"Класичний Футболка ""Lord Of The Lending"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/product/-lord-of-the-lending/classic/
https://twocomms.shop/ru/product/-lord-of-the-lending/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,1102046609385830339,2,4
20,https://twocomms.shop/en/product/-kha-style-hd/black/,"Купити Худі ""Харків / Стиль — Це Все"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/product/-kha-style-hd/black/
https://twocomms.shop/ru/product/-kha-style-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8886707759543140600,2,47
20,https://twocomms.shop/en/product/-kha-style-ts/classic/,"Класичний Футболка ""Харків / Стиль — Це Все"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/product/-kha-style-ts/classic/
https://twocomms.shop/ru/product/-kha-style-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,5248832078290245566,2,4
20,https://twocomms.shop/ru/product/-red-leaves-hd/black/,"Купити Худі ""Red Leaves"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/ru/product/-red-leaves-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,15410801278085700047,2,47
20,https://twocomms.shop/en/product/hool-ts/oversize/,"Оверсайз Футболка ""Печатка Хулігана"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/ru/product/hool-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,18445850400590257246,2,4
20,https://twocomms.shop/ru/catalog/hoodie/?page=2,Худі TwoComms — теплі толстовки зі стрітвеар-принтами та свободною посадкою,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/hoodie/?page=2
https://twocomms.shop/ru/catalog/hoodie/?page=2
https://twocomms.shop/ru/catalog/hoodie/?page=2
https://twocomms.shop/ru/catalog/hoodie/?page=2","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",7498469485380936502,2,114
